iter	Passed	Remaining
567	37789	28741
568	37853	28672
569	37899	28590
570	37944	28508
571	38007	28439
572	38057	28360
573	38122	28292
574	38178	28218
575	38235	28145
576	38289	28070
577	38348	27998
578	38412	27930
579	38466	27855
580	38529	27786
581	38591	27717
582	38654	27648
583	38715	27577
584	38762	27498
585	38826	27430
586	38889	27362
587	38940	27285
588	39004	27217
589	39063	27145
590	39135	27083
591	39186	27006
592	39246	26936
593	39310	26868
594	39374	26801
595	39435	26731
596	39495	26661
597	39543	26582
598	39587	26501
599	39652	26434
600	39697	26354
601	39747	26278
602	39798	26202
603	39847	26125
604	39905	26054
605	39959	25980
606	40022	25912
607	40096	25851
608	40153	25779
609	40213	25710
610	40293	25653
611	40370	25594
612	40445	25534
613	40515	25470
614	40583	25405
615	40638	25333
616	40686	25255
617	40732	25177
618	40796	25110
619	40855	25040
620	40915	24970
621	40976	24902
622	41054	24843
623	41116	24775
624	41188	24713
625	41255	24647
626	41310	24575
627	41362	24501
628	41418	24429
629	41480	24361
630	41544	24294
631	41588	24216
632	41661	24154
633	41724	24086
634	41793	24022
635	41864	23960
636	41934	23896
637	42011	23837
638	42073	23769
639	42131	23698
640	42192	23630
641	42249	23559
642	42307	23489
643	42368	23421
644	42432	23354
645	42494	23286
646	42558	23219
647	42608	23145
648	42662	23073
649	42723	23005
650	42770	22928
651	42830	22860
652	42888	22790
653	42952	22723
654	43010	22654
655	43061	22580
656	43122	22513
657	43189	22447
658	43253	22381
659	43310	22311
660	43380	22248
661	43430	22174
662	43482	22101
663	43530	22027
664	43588	21958
665	43655	21893
666	43710	21822
667	43778	21757
668	43825	21683
669	43882	21613
670	43942	21545
671	44005	21478
672	44053	21404
673	44104	21332
674	44155	21259
675	44220	21194
676	44281	21126
677	44333	21055
678	44383	20982
679	44428	20907
680	44484	20837
681	44531	20763
682	44588	20694
683	44655	20630
684	44704	20557
685	44759	20487
686	44829	20424
687	44883	20354
688	44932	20281
689	44986	20211
690	45034	20138
691	45089	20068
692	45145	19999
693	45201	19930
694	45257	19861
695	45323	19796
696	45387	19730
697	45449	19664
698	45503	19594
699	45555	19523
700	45630	19462
701	45701	19400
702	45756	19331
703	45803	19258
704	45851	19186
705	45915	19120
706	45977	19054
707	46031	18984
708	46091	18917
709	46152	18850
710	46206	18781
711	46262	18712
712	46330	18649
713	46381	18578
714	46435	18509
715	46483	18437
716	46546	18371
717	46601	18303
718	46668	18239
719	46723	18170
720	46792	18106
721	46853	18040
722	46897	17967
723	46949	17897
724	47003	17828
725	47053	17758
726	47119	17694
727	47169	17623
728	47228	17556
729	47280	17487
730	47345	17422
731	47409	17357
732	47477	17293
733	47541	17229
734	47600	17161
735	47663	17096
736	47735	17034
737	47788	16965
738	47846	16898
739	47895	16828
740	47952	16760
741	48003	16691
742	48059	16623
743	48106	16552
744	48163	16485
745	48225	16419
746	48283	16353
747	48333	16283
748	48397	16218
749	48451	16150
750	48500	16080
751	48568	16017
752	48627	15951
753	48686	15884
754	48747	15818
755	48806	15752
756	48872	15688
757	48927	15620
758	48991	15555
759	49051	15489
760	49090	15417
761	49140	15348
762	49199	15282
763	49249	15213
764	49310	15147
765	49364	15080
766	49419	15012
767	49470	14944
768	49525	14876
769	49572	14807
770	49625	14739
771	49679	14672
772	49735	14605
773	49797	14540
774	49853	14473
775	49910	14407
776	49975	14342
777	50043	14279
778	50096	14212
779	50155	14146
780	50204	14077
781	50268	14013
782	50323	13946
783	50388	13882
784	50441	13815
785	50486	13745
786	50537	13677
787	50591	13610
788	50650	13545
789	50715	13481
790	50773	13415
791	50827	13348
792	50879	13281
793	50937	13215
794	50996	13150
795	51051	13083
796	51102	13015
797	51167	12952
798	51224	12886
799	51283	12820
800	51337	12754
801	51385	12686
802	51432	12617
803	51485	12551
804	51549	12487
805	51602	12420
806	51658	12354
807	51716	12289
808	51773	12223
809	51824	12156
810	51888	12092
811	51941	12025
812	52004	11961
813	52053	11894
814	52111	11829
815	52172	11764
816	52228	11698
817	52291	11634
818	52352	11569
819	52400	11502
820	52448	11435
821	52511	11371
822	52571	11306
823	52643	11244
824	52697	11178
825	52744	11110
826	52791	11043
827	52855	10979
828	52914	10914
829	52964	10848
830	53029	10784
831	53076	10717
832	53124	10650
833	53172	10583
834	53224	10517
835	53272	10450
836	53328	10385
837	53385	10320
838	53439	10254
839	53501	10190
840	53555	10125
841	53601	10058
842	53654	9992
843	53712	9927
844	53764	9862
845	53818	9796
846	53885	9733
847	53938	9668
848	53994	9603
849	54055	9539
850	54103	9472
851	54174	9410
852	54228	9345
853	54280	9279
854	54355	9218
855	54402	9151
856	54458	9086
857	54516	9022
858	54582	8959
859	54639	8894
860	54711	8832
861	54777	8769
862	54826	8703
863	54887	8639
864	54932	8573
865	54994	8509
866	55055	8445
867	55119	8382
868	55177	8317
869	55233	8253
870	55299	8190
871	55355	8125
872	55411	8061
873	55475	7997
874	55531	7933
875	55585	7868
876	55658	7806
877	55712	7741
878	55781	7678
879	55843	7614
880	55889	7549
881	55937	7483
882	55990	7418
883	56054	7355
884	56103	7290
885	56164	7226
886	56226	7163
887	56293	7100
888	56340	7034
889	56402	6971
890	56473	6908
891	56538	6845
892	56588	6780
893	56640	6715
894	56708	6652
895	56761	6588
896	56824	6525
897	56887	6461
898	56933	6396
899	56996	6332
900	57078	6271
901	57125	6206
902	57186	6142
903	57243	6078
904	57301	6015
905	57354	5950
906	57413	5886
907	57464	5822
908	57518	5758
909	57572	5693
910	57620	5629
911	57689	5566
912	57740	5502
913	57792	5437
914	57840	5373
915	57894	5309
